workclass,education,marital-status,occupation,relationship,race,sex,native-country,output
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,United-States,Tru
Private,Bachelors,Married-civ-spouse,Protective-serv,Own-child,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Sales,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Craft-repair,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Priv-house-serv,Wife,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Widowed,Transport-moving,Husband,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Own-child,Black,Female,United-States,Fal
Private,11th,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,Honduras,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Wife,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Sales,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Widowed,Handlers-cleaners,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Other-relative,White,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Sales,Wife,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Sales,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Assoc-acdm,Never-married,Handlers-cleaners,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Wife,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Sales,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Other-relative,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Sales,Wife,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Husband,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Sales,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,Hungary,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,United-States,Fal
Self-emp-not-inc,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Female,United-States,Fal
Private,Bachelors,Married-civ-spouse,Sales,Other-relative,Black,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
Private,Preschool,Married-AF-spouse,Handlers-cleaners,Other-relative,Asian-Pac-Islander,Male,United-States,Fal
Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Not-in-family,Black,Male,United-States,Fal
