workclass,education,marital-status,occupation,relationship,race,sex,native-country,output
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,Nicaragua,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,Vietnam,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,Vietnam,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,El-Salvador,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,Hong,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Black,Male,Puerto-Rico,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,Cambodia,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,El-Salvador,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,El-Salvador,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,Greece,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,El-Salvador,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,?,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,El-Salvador,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,Jamaica,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Other-service,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Taiwan,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-spouse-absent,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Divorced,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,Japan,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Wife,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Tru
Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,Fal
