workclass,education,marital-status,occupation,relationship,race,sex,native-country,output
Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Poland,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
State-gov,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
Private,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
?,Doctorate,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,Tru
?,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,Some-college,Divorced,Prof-specialty,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
Private,Bachelors,Widowed,Exec-managerial,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,Philippines,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Fal
Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,Fal
Private,Preschool,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Armed-Forces,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Armed-Forces,Husband,White,Male,United-States,Tru
Local-gov,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,Other,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Fal
Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Armed-Forces,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
Never-worked,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,Tru
Private,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,Preschool,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Female,United-States,Tru
Private,7th-8th,Widowed,Prof-specialty,Husband,White,Male,United-States,Tru
Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Philippines,Tru
Private,Some-college,Widowed,Craft-repair,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Female,United-States,Tru
Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,Preschool,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
?,Some-college,Married-civ-spouse,Armed-Forces,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Armed-Forces,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Sales,Not-in-family,White,Female,United-States,Tru
?,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,12th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Fal
Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,Fal
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Local-gov,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States,Tru
Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Federal-gov,10th,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Female,United-States,Tru
