workclass,education,marital-status,occupation,relationship,race,sex,native-country,output
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
Federal-gov,Bachelors,Married-civ-spouse,Sales,Not-in-family,White,Male,Vietnam,Tru
